"","a1","g6","rho","beta2","g2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...41",-1.5,1,-0.2,1,-1,0.9726321,0.929325,0.8960366,0.9630513,0.8870698,0.9701721,0.9157757,0.898701,0.8988145,0.9472977,0.8654565,0.9725677,0.9290931,0.8988464,0.9630486,0.8869782,0.0433071,0.0332884,-0.0670147000000001,0.0759815,0.0433071,0.0170747,-0.0484832000000001,0.0759815,-0.00231780000000004,0.0162137,0.00220430000000005,1.0170747,0.9122503,0.3404226,0.3097986,1.0147569,0.9145681,0.2435388,0.179302,0.0543964,0.0170747,-0.0484832000000001,0.0818412000000001,-0.0191533,0.0162137,0.0434746,0.0302467,-0.0642022,0.0760704,-2.7200000000005e-05,0.00304170000000004
"Ys0...42",-1.5,1,-0.2,1.5,-1,0.9725568,0.9294148,0.8961553,0.9633647,0.9152129,0.9702537,0.9161311,0.8990237,0.8990618,0.9476765,0.8891244,0.9726408,0.9292109,0.898898,0.9634622,0.9153417,0.043142,0.0332595,-0.0672094,0.0481518,0.043142,0.0171074,-0.0486147,0.0481518,-0.00244259999999996,0.0161521,0.00240449999999992,1.0171074,0.9123074,0.3392993,0.3089082,1.0146648,0.91475,0.2422205,0.1779176,0.0541226,0.0171074,-0.0486147,0.0585521,-0.0237854,0.0161521,0.0434299,0.0303129,-0.0645642000000001,0.0481205,4.4800000000067e-05,0.00294660000000002
"Ys0...43",-1.5,1,0.2,-1.5,-1,0.9665561,0.9069771,0.8813604,0.9116771,0.4754993,0.965879,0.8996166,0.8796676,0.8797814,0.9029092,0.5044667,0.9665499,0.9070112,0.87964,0.9117432,0.4753902,0.059579,0.0256166999999999,-0.0303167,0.4361778,0.059579,0.019949,-0.0231277999999999,0.4361778,-0.00152120000000011,0.00566769999999994,0.00140740000000006,1.019949,0.8870281,0.4141221,0.3868126,1.0184278,0.8885493,0.4027231,0.3708274,0.0662624000000001,0.019949,-0.0231277999999999,0.3984425,0.0296445,0.00566769999999994,0.0595386999999999,0.0273712,-0.0321032,0.436353,-0.000102899999999961,-0.0017545000000001
"Ys0...44",-1.5,1,0.2,-1,-1,0.9707376,0.9192859,0.8924706,0.9401266,0.5668868,0.9686823,0.9078515,0.8898982,0.890005,0.9265467,0.5919225,0.9707186,0.9191965,0.8898649,0.94017,0.5666235,0.0514517,0.0268153,-0.047656,0.3732398,0.0514517,0.0179533000000001,-0.0365416999999999,0.3732398,-0.00225230000000021,0.00886199999999993,0.00214550000000013,1.0179533,0.9013326,0.3751129,0.3457252,1.015701,0.9035849,0.316775,0.2666534,0.0608308,0.0179533000000001,-0.0365416999999999,0.3346242,0.027091,0.00886199999999993,0.0515221,0.0293316,-0.0503051,0.3735465,-0.000244300000000086,-0.00251630000000003
"Ys0...45",-1.5,1,0.2,-0.5,-1,0.9721081,0.9252836,0.8979449,0.9540975,0.6680516,0.9697121,0.9122477,0.8950688,0.8951864,0.938496,0.6819994,0.9720922,0.9252012,0.895088,0.9541209,0.6679458,0.0468245,0.0273386999999999,-0.0561526,0.2860459,0.0468245,0.0171789,-0.0433095999999999,0.2860459,-0.00268320000000011,0.0101597999999999,0.00256560000000006,1.0171789,0.9081047,0.3551522,0.3249374,1.0144957,0.9107879,0.2737241,0.214813,0.0574644,0.0171789,-0.0433095999999999,0.2564966,0.0163438000000001,0.0101597999999999,0.046891,0.0301132,-0.0590329000000001,0.2861751,-8.98999999998651e-05,-0.00277450000000001
"Ys0...46",-1.5,1,0.2,0,-1,0.9725242,0.9278897,0.9003842,0.9601008,0.7624371,0.9700224,0.9145517,0.8973163,0.8974329,0.944156,0.7626835,0.9724737,0.9278012,0.8973786,0.9601603,0.762629,0.0446344999999999,0.0275055000000001,-0.0597166,0.1976637,0.0446344999999999,0.0172354,-0.0467231,0.1976637,-0.00272339999999993,0.0102701000000001,0.00260679999999991,1.0172354,0.9106543,0.3456906,0.3151172,1.014512,0.9133777,0.2541543,0.1914864,0.0554707,0.0172354,-0.0467231,0.1814725,0.00274819999999998,0.0102701000000001,0.0446725,0.0304226,-0.0627816999999999,0.1975313,0.000242399999999976,-0.00291709999999989
"Ys0...47",-1.5,1,0.2,0.5,-1,0.9725568,0.928856,0.9013873,0.9623353,0.8371433,0.9702196,0.9155417,0.8982674,0.8984455,0.9463671,0.8245624,0.9725648,0.9287694,0.8983958,0.9623443,0.8371556,0.0437008,0.0274687,-0.060948,0.125192,0.0437008,0.0172743,-0.0479216,0.125192,-0.00283199999999995,0.0101944,0.00265389999999999,1.0172743,0.9115817,0.3417932,0.3112046,1.0144423,0.9144137,0.246485,0.1825952,0.0546778999999999,0.0172743,-0.0479216,0.1218047,-0.0102437,0.0101944,0.0437954,0.0303736,-0.0639485000000001,0.1251887,4.29999999995712e-06,-0.00290489999999999
"Ys0...48",-1.5,1,0.2,1,-1,0.9725987,0.9293113,0.9017181,0.9630861,0.8869269,0.9701458,0.9158262,0.8988513,0.8987188,0.9473153,0.8654532,0.9725565,0.9291492,0.8988359,0.9631577,0.8869223,0.0432874000000001,0.0275932,-0.061368,0.0761592,0.0432874000000001,0.0169749,-0.0485964999999999,0.0761592,-0.00215320000000008,0.0106183,0.00228570000000006,1.0169749,0.9123364,0.340185,0.309725,1.0148217,0.9144896,0.2435645,0.1791972,0.0543195999999999,0.0169749,-0.0485964999999999,0.0818620999999999,-0.0190207999999998,0.0106183,0.0434073,0.0303133,-0.0643218,0.0762354,3.7600000000082e-05,-0.0027201
"Ys0...49",-1.5,1,0.2,1.5,-1,0.9725966,0.929275,0.9019677,0.9633572,0.9153501,0.9701671,0.9159897,0.8988337,0.8991196,0.9475733,0.8891953,0.9726067,0.929225,0.8988088,0.9634787,0.9154079,0.0433216000000001,0.0273072999999999,-0.0613895,0.0480071,0.0433216000000001,0.0171560000000001,-0.0484536999999999,0.0480071,-0.00278450000000019,0.0101512999999999,0.00249860000000013,1.017156,0.912119,0.3399119,0.3094706,1.0143715,0.9149035,0.2423766,0.178139,0.0541773999999999,0.0171560000000001,-0.0484536999999999,0.0583779999999999,-0.0237252999999999,0.0101512999999999,0.0433817000000001,0.0304162,-0.0646699000000001,0.0480708,4.76999999999839e-05,-0.00310890000000008
"Ys0...50",-1.5,1,0.75,-1.5,-1,NA,NA,NA,0.9118209,0.4756393,NA,NA,0.8796806,NA,0.9030145,0.5046762,0.9666611,0.9071815,0.8796905,0.9116367,0.475586,NA,NA,NA,0.4361816,NA,NA,NA,0.4361816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3983383,NA,NA,0.0594796000000001,0.0274909999999999,-0.0319461999999999,0.4360507,NA,NA
"Ys0...51",-1.5,1,0.75,-1,-1,NA,NA,NA,0.9402889,0.5670224,NA,NA,0.889854,NA,0.9266979,0.5921549,0.9708073,0.9194923,0.8898343,0.9401925,0.5668526,NA,NA,NA,0.3732665,NA,NA,NA,0.3732665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334543,NA,NA,0.051315,0.0296580000000001,-0.0503582,0.3733399,NA,NA
"Ys0...52",-1.5,1,0.75,-0.5,-1,NA,NA,NA,0.9541341,0.6682201,NA,NA,0.8951587,NA,0.9386592,0.6821371,0.9722145,0.9254558,0.8950852,0.9541501,0.6678068,NA,NA,NA,0.285914,NA,NA,NA,0.285914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2565221,NA,NA,0.0467586999999999,0.0303706,-0.0590649,0.2863433,NA,NA
"Ys0...53",-1.5,1,0.75,0,-1,NA,NA,NA,0.9602294,0.7626334,NA,NA,0.8975391,NA,0.9441426,0.7625926,0.9725261,0.9280492,0.8973132,0.9601597,0.7624587,NA,NA,NA,0.197596,NA,NA,NA,0.197596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18155,NA,NA,0.0444768999999999,0.030736,-0.0628464999999999,0.197701,NA,NA
"Ys0...54",-1.5,1,0.75,0.5,-1,NA,NA,NA,0.9624391,0.8370075,NA,NA,0.8983832,NA,0.9463625,0.8244737,0.9726086,0.9289165,0.898307,0.9623339,0.837108,NA,NA,NA,0.1254316,NA,NA,NA,0.1254316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1218888,NA,NA,0.0436921,0.0306095000000001,-0.0640269,0.1252259,NA,NA
"Ys0...55",-1.5,1,0.75,1,-1,NA,NA,NA,0.9631691,0.8870891,NA,NA,0.8986383,NA,0.947292,0.8655436,0.9725564,0.9292278,0.8987843,0.9632145,0.8869512,NA,NA,NA,0.07608,NA,NA,NA,0.07608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0817484000000001,NA,NA,0.0433285999999999,0.0304435000000001,-0.0644302,0.0762632999999999,NA,NA
"Ys0...56",-1.5,1,0.75,1.5,-1,NA,NA,NA,0.9635035,0.915506,NA,NA,0.8989202,NA,0.9475915,0.8891808,0.9726267,0.9294046,0.8989961,0.9633808,0.9154638,NA,NA,NA,0.0479974999999999,NA,NA,NA,0.0479974999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0584107,NA,NA,0.0432220999999999,0.0304085000000001,-0.0643847000000001,0.047917,NA,NA
"Ys0...57",-1.5,1,-0.75,-1.5,-0.5,0.9679017,0.9128521,0.896445,0.9252435,0.5097796,0.9685163,0.9084575,0.900121,0.9000822,0.9200094,0.5382983,0.967862,0.9128436,0.8999663,0.9252977,0.5097806,0.0550495999999999,0.0164071,-0.0287984999999999,0.4154639,0.0550495999999999,0.00833650000000008,-0.0199271999999999,0.4154639,-0.000800700000000099,0.00807059999999993,0.000839499999999993,1.0083365,0.9045156,0.3701119,0.3573808,1.0075358,0.9053163,0.3346555,0.3094942,0.0600588,0.00833650000000008,-0.0199271999999999,0.3817111,0.0279041,0.00807059999999993,0.0550184,0.0128773,-0.0253314,0.4155171,4.07000000000046e-05,0.00352980000000003
"Ys0...58",-1.5,1,-0.75,-1,-0.5,0.9711919,0.9222778,0.9033138,0.947019,0.6070473,0.9710907,0.9158789,0.9085618,0.9085654,0.9394652,0.6292836,0.9711776,0.9221727,0.908377,0.9470826,0.6069276,0.0489141,0.0189640000000001,-0.0437052000000001,0.3399717,0.0489141,0.00731710000000008,-0.0308998,0.3399717,-0.00115850000000006,0.0116469,0.00115490000000007,1.0073171,0.9149607,0.3374026,0.3236866,1.0061586,0.9161192,0.2654852,0.2270316,0.0552117999999999,0.00731710000000008,-0.0308998,0.3101816,0.0223375000000001,0.0116469,0.0490049,0.0137957,-0.0387056,0.340155,-0.000105399999999922,0.00516830000000013
"Ys0...59",-1.5,1,-0.75,-0.5,-0.5,0.9722336,0.926647,0.907139,0.9571444,0.7076361,0.9720303,0.9198404,0.9126698,0.9127102,0.9490369,0.7189445,0.9723022,0.9264838,0.912595,0.9572118,0.7073038,0.0455866,0.019508,-0.0500054,0.2495083,0.0455866,0.00717060000000003,-0.0363266999999999,0.2495083,-0.0013413000000001,0.0123373999999999,0.00130090000000005,1.0071706,0.9194764,0.3210024,0.3070252,1.0058293,0.9208177,0.2320716,0.1876374,0.0521899,0.00717060000000003,-0.0363266999999999,0.2300924,0.0115117,0.0123373999999999,0.0458184,0.0138887999999999,-0.0446167999999999,0.249908,-0.000400899999999926,0.00561920000000005
"Ys0...60",-1.5,1,-0.75,0,-0.5,0.9725966,0.9285449,0.9090407,0.9612675,0.7952757,0.9723621,0.9217575,0.9144776,0.9144194,0.9534721,0.7952658,0.9725773,0.9283541,0.9144339,0.9612473,0.7953095,0.0440517,0.0195042,-0.0522268,0.1659918,0.0440517,0.00727990000000001,-0.0390527000000001,0.1659918,-0.000949800000000001,0.0122243,0.00100800000000001,1.0072799,0.921265,0.3134625,0.2993952,1.0063301,0.9222148,0.2173689,0.1705208,0.0506046,0.00727990000000001,-0.0390527000000001,0.1582063,0.000224600000000019,0.0122243,0.0442232,0.0139201999999999,-0.0468134,0.1659378,5.31000000000281e-05,0.00558400000000003
"Ys0...61",-1.5,1,-0.75,0.5,-0.5,0.9726184,0.9290514,0.9099681,0.9627627,0.8601414,0.9724257,0.9226607,0.9151861,0.9152089,0.9551855,0.8510722,0.9725992,0.9289146,0.9151471,0.9628572,0.8599173,0.043567,0.0190833,-0.0527946,0.1026213,0.043567,0.0074746,-0.0399766,0.1026213,-0.00120929999999997,0.0116087,0.00118649999999998,1.0074746,0.9215768,0.3104411,0.2965758,1.0062653,0.9227861,0.2116574,0.1641036,0.0497649999999999,0.0074746,-0.0399766,0.1041133,-0.00887649999999995,0.0116087,0.0436846,0.0137675,-0.0477101,0.1029399,-0.000204899999999952,0.00531579999999998
"Ys0...62",-1.5,1,-0.75,1,-0.5,0.9726098,0.9293091,0.9105429,0.9632791,0.9007152,0.9725474,0.9230716,0.9154418,0.9156175,0.9560325,0.8861921,0.9725477,0.9291598,0.9155853,0.9633446,0.9006036,0.0433007,0.0187662,-0.0527362,0.0625639,0.0433007,0.00762980000000002,-0.040415,0.0625639,-0.0011848000000001,0.0111363999999999,0.0010091000000001,1.0076298,0.9216793,0.3091059,0.2952386,1.006445,0.9228641,0.2090384,0.1613768,0.0494758,0.00762980000000002,-0.040415,0.0698403999999999,-0.0144607,0.0111363999999999,0.0433879,0.0135744999999999,-0.0477592999999999,0.062741,-4.95000000001466e-05,0.00519170000000002
"Ys0...63",-1.5,1,-0.75,1.5,-0.5,0.9726645,0.9293548,0.9108578,0.9635041,0.9223535,0.9724508,0.92317,0.9157291,0.9156645,0.9563225,0.9056861,0.9726217,0.9292283,0.9156864,0.9634734,0.9224343,0.0433097,0.018497,-0.0526462999999999,0.0411505999999999,0.0433097,0.00744090000000008,-0.040658,0.0411505999999999,-0.00093220000000005,0.0110560999999999,0.00099680000000002,1.0074409,0.9219139,0.3085761,0.2949504,1.0065087,0.9228461,0.2081864,0.1603468,0.0492807999999999,0.00744090000000008,-0.040658,0.0506363999999999,-0.0164536999999999,0.0110560999999999,0.0433934,0.0135419,-0.047787,0.0410391,0.000123600000000001,0.00495509999999999
"Ys0...64",-1.5,1,-0.2,-1.5,-0.5,0.9679053,0.9128759,0.8991185,0.9252435,0.5097796,0.9685311,0.9084387,0.900121,0.9000596,0.9200094,0.5382983,0.967862,0.9128436,0.8999663,0.9252977,0.5097806,0.0550294,0.0137573999999999,-0.026125,0.4154639,0.0550294,0.00831770000000009,-0.0199498,0.4154639,-0.000735500000000111,0.00543969999999983,0.0007969000000001,1.0083177,0.9045582,0.3701257,0.3573708,1.0075822,0.9052937,0.3346781,0.3094942,0.0600923999999999,0.00831770000000009,-0.0199498,0.3817111,0.0278929,0.00543969999999983,0.0550184,0.0128773,-0.0253314,0.4155171,4.42999999999971e-05,0.000880099999999939
"Ys0...65",-1.5,1,-0.2,-1,-0.5,0.9712138,0.9223094,0.9070699,0.947019,0.6070473,0.9711017,0.9159157,0.9085618,0.9085425,0.9394652,0.6292836,0.9711776,0.9221727,0.908377,0.9470826,0.6069276,0.0489044000000001,0.0152395,-0.0399491000000001,0.3399717,0.0489044000000001,0.00735390000000002,-0.0309227,0.3399717,-0.00114080000000016,0.00788559999999994,0.00116010000000011,1.0073539,0.9149555,0.3372974,0.3235498,1.0062131,0.9160963,0.2655081,0.2270316,0.055186,0.00735390000000002,-0.0309227,0.3101816,0.0223484000000002,0.00788559999999994,0.0490049,0.0137957,-0.0387056,0.340155,-8.34999999999031e-05,0.0014438
"Ys0...66",-1.5,1,-0.2,-0.5,-0.5,0.9722463,0.9266067,0.9110762,0.9571288,0.7076728,0.9720696,0.9198414,0.9124787,0.9125671,0.9491242,0.7190609,0.9722511,0.9266991,0.912505,0.9571632,0.7075497,0.0456396,0.0155305,-0.0460526,0.249456,0.0456396,0.00736270000000006,-0.0365571,0.249456,-0.00132770000000004,0.00816779999999995,0.00123930000000005,1.0073627,0.919244,0.3212318,0.3071038,1.006035,0.9205717,0.2320557,0.187494,0.0522281999999999,0.00736270000000006,-0.0365571,0.2300633,0.0115648,0.00816779999999995,0.045552,0.0141941,-0.0446582,0.2496135,-0.00012790000000007,0.00133640000000002
"Ys0...67",-1.5,1,-0.2,0,-0.5,0.9725804,0.9284212,0.9130722,0.9613154,0.7954863,0.9724228,0.9216664,0.9144114,0.9143767,0.9534716,0.7954152,0.9725377,0.9283475,0.9144384,0.9613247,0.795335,0.0441592000000001,0.0153489999999999,-0.0482432,0.1658291,0.0441592000000001,0.00725500000000001,-0.0390948999999999,0.1658291,-0.00105430000000017,0.00809399999999993,0.00108900000000012,1.007255,0.9211662,0.3138346,0.2998248,1.0062007,0.9222205,0.2173647,0.170426,0.0507564,0.00725500000000001,-0.0390948999999999,0.1580564,8.64999999999894e-05,0.00809399999999993,0.0441902,0.0139091,-0.0468863,0.1659897,-0.000108599999999903,0.00143989999999994
"Ys0...68",-1.5,1,-0.2,0.5,-0.5,0.9726193,0.9292072,0.9138359,0.962748,0.8598992,0.9724215,0.9228045,0.9152172,0.9152008,0.9552878,0.8509487,0.972598,0.9289405,0.9152276,0.962866,0.8599672,0.0434121,0.0153713,-0.0489121,0.1028488,0.0434121,0.00758730000000007,-0.040087,0.1028488,-0.00104110000000013,0.0077839999999999,0.00105750000000004,1.0075873,0.9216199,0.3099666,0.2959766,1.0065462,0.922661,0.2114756,0.1639284,0.049617,0.00758730000000007,-0.040087,0.1043391,-0.00875270000000006,0.0077839999999999,0.0436575,0.0137128999999999,-0.0476384,0.1028988,8.93000000000699e-05,0.00165840000000006
"Ys0...69",-1.5,1,-0.2,1,-0.5,0.9726041,0.9294163,0.9142374,0.9632703,0.9006093,0.9724668,0.923311,0.9154815,0.9155465,0.9558929,0.8862928,0.9725357,0.9293178,0.9155168,0.9633291,0.9004681,0.0431878,0.0151789,-0.0490329,0.0626610000000001,0.0431878,0.00782950000000004,-0.0403464,0.0626610000000001,-0.00133710000000009,0.00734939999999995,0.0012721,1.0078295,0.9215868,0.3084802,0.2945454,1.0064924,0.9229239,0.2093974,0.1616736,0.0491558,0.00782950000000004,-0.0403464,0.0696001000000001,-0.0141791999999999,0.00734939999999995,0.0432179,0.013801,-0.0478123,0.0628610000000001,-7.2799999999984e-05,0.00137790000000004
"Ys0...70",-1.5,1,-0.2,1.5,-0.5,0.9726006,0.9293352,0.9143524,0.9634382,0.9223031,0.9725339,0.9233366,0.9156831,0.9157235,0.956244,0.9057853,0.9726435,0.9292282,0.9156564,0.9634698,0.9222331,0.0432654,0.0149828000000001,-0.0490858000000001,0.0411351,0.0432654,0.00765349999999998,-0.0405205,0.0411351,-0.00123600000000001,0.00732930000000009,0.00119559999999996,1.0076535,0.9216817,0.3083085,0.2946564,1.0064175,0.9229177,0.2083503,0.1606356,0.0491973,0.00765349999999998,-0.0405205,0.0504587,-0.0164510999999999,0.00732930000000009,0.0434153,0.0135717999999999,-0.0478134,0.0412367,-0.000112899999999971,0.00141100000000016
"Ys0...71",-1.5,1,0.2,-1.5,-0.5,0.967897,0.9128438,0.9010837,0.9252435,0.5097796,0.9685146,0.9084454,0.900121,0.900054,0.9200094,0.5382983,0.967862,0.9128436,0.8999663,0.9252977,0.5097806,0.0550532,0.0117600999999999,-0.0241598,0.4154639,0.0550532,0.00832440000000001,-0.0199554,0.4154639,-0.000768700000000067,0.00343569999999993,0.000835699999999995,1.0083244,0.9045194,0.3701444,0.3574216,1.0075557,0.9052881,0.3346837,0.3094942,0.0600692,0.00832440000000001,-0.0199554,0.3817111,0.0279011,0.00343569999999993,0.0550184,0.0128773,-0.0253314,0.4155171,3.6000000000036e-05,-0.00111720000000004
"Ys0...72",-1.5,1,0.2,-1,-0.5,0.9712024,0.9222534,0.9098711,0.947019,0.6070473,0.9710889,0.9158941,0.9085618,0.9085176,0.9394652,0.6292836,0.9711776,0.9221727,0.908377,0.9470826,0.6069276,0.048949,0.0123823,-0.0371479,0.3399717,0.048949,0.00733230000000007,-0.0309476,0.3399717,-0.00115030000000016,0.00504999999999989,0.0011945000000001,1.0073323,0.9149211,0.3373966,0.323705,1.006182,0.9160714,0.265533,0.2270316,0.0551948,0.00733230000000007,-0.0309476,0.3101816,0.0223498000000001,0.00504999999999989,0.0490049,0.0137957,-0.0387056,0.340155,-9.48999999998978e-05,-0.00141340000000001
"Ys0...73",-1.5,1,0.2,-0.5,-0.5,0.9722613,0.9265555,0.9140994,0.9571288,0.7076728,0.9720706,0.9198265,0.9124787,0.9125503,0.9491242,0.7190609,0.9722511,0.9266991,0.912505,0.9571632,0.7075497,0.0457058,0.0124561,-0.0430294,0.249456,0.0457058,0.00734780000000002,-0.0365738999999999,0.249456,-0.0013472000000001,0.00510829999999995,0.00127560000000004,1.0073478,0.9192077,0.3213128,0.307236,1.0060006,0.9205549,0.2320725,0.187494,0.0522441,0.00734780000000002,-0.0365738999999999,0.2300633,0.0115788,0.00510829999999995,0.045552,0.0141941,-0.0446582,0.2496135,-0.000112900000000082,-0.00173800000000002
"Ys0...74",-1.5,1,0.2,0,-0.5,0.9724777,0.9284373,0.915864,0.9612805,0.7952317,0.9724356,0.9218162,0.9144609,0.9145047,0.9534791,0.7953652,0.9724967,0.9283144,0.9143824,0.9613727,0.7951564,0.0440404,0.0125733,-0.0454165,0.1660488,0.0440404,0.00735529999999995,-0.0389744000000001,0.1660488,-0.00122409999999984,0.00521800000000006,0.00118029999999991,1.0073553,0.921082,0.3134694,0.299493,1.0061312,0.9223061,0.2172566,0.1704808,0.0506194,0.00735529999999995,-0.0389744000000001,0.1581139,0.000175600000000053,0.00521800000000006,0.0441823,0.0139319999999999,-0.0469902999999999,0.1662163,-9.42999999999916e-05,-0.00135869999999993
"Ys0...75",-1.5,1,0.2,0.5,-0.5,0.9726233,0.9289827,0.9165863,0.9627175,0.8600347,0.9724418,0.9227079,0.9151362,0.9152811,0.9551897,0.8510766,0.9725799,0.9289009,0.9151081,0.9627273,0.8601428,0.0436405999999999,0.0123964000000001,-0.0461312,0.1026828,0.0436405999999999,0.00757170000000007,-0.0399086000000001,0.1026828,-0.00139789999999995,0.00482470000000002,0.00125299999999995,1.0075717,0.921411,0.3104653,0.2966188,1.0061738,0.9228089,0.211622,0.1641856,0.0497339,0.00757170000000007,-0.0399086000000001,0.1041131,-0.00877660000000013,0.00482470000000002,0.043679,0.0137928,-0.0476192,0.1025845,0.00015149999999986,-0.00139639999999996
"Ys0...76",-1.5,1,0.2,1,-0.5,0.9726466,0.9293388,0.91683,0.9633276,0.9005719,0.9725366,0.9230969,0.9154749,0.9155041,0.955966,0.8862005,0.9725876,0.9291762,0.9154363,0.963481,0.9004392,0.0433078,0.0125088,-0.0464975999999999,0.0627557,0.0433078,0.00762200000000002,-0.0404618999999999,0.0627557,-0.00114890000000001,0.00488679999999997,0.00111969999999995,1.007622,0.9217168,0.3089925,0.2951286,1.0064731,0.9228657,0.2092363,0.1614128,0.0494397,0.00762200000000002,-0.0404618999999999,0.0697655,-0.0142614,0.00488679999999997,0.0434114,0.0137399,-0.0480447000000001,0.0630418,-7.36999999999544e-05,-0.00123110000000004
"Ys0...77",-1.5,1,0.2,1.5,-0.5,0.9725588,0.929331,0.9169753,0.9633183,0.9223278,0.9724617,0.9233057,0.9156022,0.9156447,0.9562659,0.9056785,0.9725894,0.9292252,0.9157685,0.9634296,0.9223023,0.0432277999999999,0.0123557,-0.0463429999999999,0.0409904999999999,0.0432277999999999,0.00770349999999997,-0.0406212,0.0409904999999999,-0.00106959999999989,0.0046522,0.00102709999999995,1.0077035,0.9216275,0.3084554,0.2947266,1.0066339,0.9226971,0.2085052,0.1608316,0.049156,0.00770349999999997,-0.0406212,0.0505873999999999,-0.0165522,0.0046522,0.0433642000000001,0.0134567,-0.0476611,0.0411273,-5.61000000001144e-05,-0.00110100000000002
"Ys0...78",-1.5,1,0.75,-1.5,-0.5,NA,NA,NA,0.9254708,0.5100993,NA,NA,0.9001512,NA,0.9201712,0.538365,0.9679777,0.9130748,0.8999813,0.9253196,0.5099801,NA,NA,NA,0.4153715,NA,NA,NA,0.4153715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3818062,NA,NA,0.0549029000000001,0.0130935,-0.0253383,0.4153395,NA,NA
"Ys0...79",-1.5,1,0.75,-1,-0.5,NA,NA,NA,0.9471597,0.6073098,NA,NA,0.9085343,NA,0.9396662,0.6295038,0.9712679,0.9224411,0.9083332,0.9471356,0.6070225,NA,NA,NA,0.3398499,NA,NA,NA,0.3398499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3101624,NA,NA,0.0488267999999999,0.0141079000000001,-0.0388024,0.3401131,NA,NA
"Ys0...80",-1.5,1,0.75,-0.5,-0.5,NA,NA,NA,0.9572693,0.707556,NA,NA,0.9125319,NA,0.9492451,0.7191159,0.9722232,0.9268057,0.912562,0.9573047,0.707436,NA,NA,NA,0.2497133,NA,NA,NA,0.2497133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2301292,NA,NA,0.0454175,0.0142437,-0.0447427,0.2498687,NA,NA
"Ys0...81",-1.5,1,0.75,0,-0.5,NA,NA,NA,0.9613311,0.7953726,NA,NA,0.9143765,NA,0.9534695,0.7952969,0.972482,0.9283801,0.9144053,0.9613548,0.7951683,NA,NA,NA,0.1659585,NA,NA,NA,0.1659585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1581726,NA,NA,0.0441018999999999,0.0139748000000001,-0.0469495,0.1661865,NA,NA
"Ys0...82",-1.5,1,0.75,0.5,-0.5,NA,NA,NA,0.9628115,0.8599602,NA,NA,0.9151452,NA,0.9552493,0.8511239,0.9726404,0.9290437,0.9153271,0.9628798,0.8599608,NA,NA,NA,0.1028513,NA,NA,NA,0.1028513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1041254,NA,NA,0.0435966999999999,0.0137166000000001,-0.0475527,0.102919,NA,NA
"Ys0...83",-1.5,1,0.75,1,-0.5,NA,NA,NA,0.9632912,0.9005742,NA,NA,0.9154336,NA,0.955983,0.8863738,0.9726332,0.9292826,0.9155201,0.9633255,0.9005134,NA,NA,NA,0.062717,NA,NA,NA,0.062717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0696092,NA,NA,0.0433506,0.0137625,-0.0478054,0.0628120999999999,NA,NA
"Ys0...84",-1.5,1,0.75,1.5,-0.5,NA,NA,NA,0.963445,0.9223827,NA,NA,0.915592,NA,0.9563982,0.905876,0.9726598,0.929281,0.9156813,0.9634749,0.9223315,NA,NA,NA,0.0410623,NA,NA,NA,0.0410623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0505222,NA,NA,0.0433787999999999,0.0135997,-0.0477936,0.0411434000000001,NA,NA
