"","a1","g6","rho","beta2","Ys0","Ys1","Ys2","Ys3","Ys4","Ys0.prime","Ys1.prime","Ys2.prime","Ys2.dprime","Ys3.dprime","Ys4.dprime","Ys0.star","Ys1.star","Ys2.star","Ys3.star","Ys4.star","P1","P2","P3","P4","P1_1.0","P2_1.0","P3_1.0","P4_1.0","Ze_1.0","diff_P2_1.0","diff_PZ_1.0","uppb_P2_z_1.0","uppb_P2_1_1.0","uppb_P2_bo_1.0","uppb_P2_bn_1.0","uppb_P3_z_1.0","uppb_P3_1_1.0","uppb_P3_bo_1.0","uppb_P3_bn_1.0","P1_2.0","P2_2.0","P3_2.0","P4_2.0","Ze_2.0","diff_P2_2.0","P1_3.0","P2_3.0","P3_3.0","P4_3.0","Ze_3.0","diff_P2_3.0"
"Ys0...37",-1.5,0,-0.2,-1.5,0.6054095,0.5922907,0.8603534,0.8988146,0.7826499,0.6635999,0.6041038,0.8534684,0.853464,0.9248292,0.7010183,0.6053425,0.5920013,0.8536358,0.8988627,0.7824014,0.0131188000000001,-0.2680627,-0.0384612,0.1161647,0.0131188000000001,-0.2493646,-0.0713652,0.1161647,0.0142059,-0.0186981000000001,0.0142015,0.9428407,0.8416553,1.0848556,1.0848556,0.9286348,0.8274494,0.398063,0.3527124,0.0594961000000001,-0.2493646,-0.0713652,0.2238109,-0.139822,-0.0186981000000001,0.0133412000000001,-0.2616345,-0.0452269000000001,0.1164613,-0.000181499999999946,-0.00642820000000011
"Ys0...38",-1.5,0,-0.2,-1,0.5463282,0.4999466,0.7746442,0.8819368,0.8375345,0.5426398,0.5001081,0.7636688,0.7636225,0.9234451,0.7638335,0.5462077,0.4999661,0.7638897,0.8818768,0.8376232,0.0463816,-0.2746976,-0.1072926,0.0444023,0.0463816,-0.2635607,-0.1598226,0.0444023,0.0413931000000001,-0.0111369,0.0413468,0.8815705,0.7635073,1.4724462,1.4724462,0.8401774,0.7221142,0.5075505,0.3892362,0.0425317,-0.2635607,-0.1598226,0.1596116,-0.0700125999999999,-0.0111369,0.0462415999999999,-0.2639236,-0.1179871,0.0442536,0.000209200000000132,-0.0107740000000001
"Ys0...39",-1.5,0,-0.2,1,0.38426,0.3210215,0.4409623,0.8243933,0.8385407,0.298083,0.2853678,0.4435261,0.4436507,0.8717012,0.8834054,0.3842989,0.3206259,0.4434666,0.8242565,0.8385392,0.0632385,-0.1199408,-0.383431,-0.0141474,0.0632385,-0.1581583,-0.4280505,-0.0141474,0.0828369999999999,0.0382175,0.0829616,0.8418417,0.5208202,1.3352832,1.2127786,0.9246787,0.6036572,0.9885536,0.607811,0.0127152,-0.1581583,-0.4280505,-0.0117042000000001,0.1310417,0.0382175,0.063673,-0.1228407,-0.3807899,-0.0142827000000001,-4.04000000000515e-05,0.00289990000000001
"Ys0...40",-1.5,0,-0.2,1.5,0.3615329,0.3001343,0.3957527,0.8139574,0.8249582,0.2749758,0.2639437,0.4002111,0.4005462,0.8584919,0.8764372,0.3614905,0.2997653,0.4003513,0.8138183,0.8249278,0.0613986,-0.0956184,-0.4182047,-0.0110007999999999,0.0613986,-0.1362674,-0.4579457,-0.0110007999999999,0.08039,0.040649,0.0807251,0.8637326,0.5635983,1.2282328,1.128156,0.9441226,0.6439883,1.0685126,0.6551014,0.0110321,-0.1362674,-0.4579457,-0.0179453000000001,0.1380361,0.040649,0.0617252,-0.100586,-0.413467,-0.0111095,1.2000000000012e-05,0.00496760000000002
"Ys0...41",-1.5,0,0.2,-1.5,0.6052403,0.5920428,0.8468687,0.8987788,0.7825662,0.6633164,0.6042608,0.8535047,0.8534289,0.9247764,0.7008263,0.6052425,0.5919511,0.8535253,0.8987224,0.7824381,0.0131975,-0.2548259,-0.0519101,0.1162126,0.0131975,-0.2492439,-0.0713475,0.1162126,0.0138554,-0.00558200000000009,0.0137796,0.9425079,0.8412867,1.084469,1.084469,0.9286525,0.8274313,0.3982395,0.3528896,0.0590556,-0.2492439,-0.0713475,0.2239501,-0.139816,-0.00558200000000009,0.0132914000000001,-0.2615742,-0.0451971,0.1162843,-0.000130300000000028,0.00674830000000004
"Ys0...42",-1.5,0,0.2,-1,0.5458223,0.4999263,0.7539998,0.8820716,0.8376796,0.5424449,0.5000927,0.7637469,0.7636263,0.9234485,0.7634597,0.5461812,0.4999546,0.76359,0.882025,0.8375528,0.045896,-0.2540735,-0.1280718,0.044392,0.045896,-0.2636542,-0.1598222,0.044392,0.0413311000000001,0.0095807,0.0412105000000001,0.8815089,0.7635805,1.4723208,1.4723208,0.8401778,0.7222494,0.5074051,0.3889598,0.0423522000000001,-0.2636542,-0.1598222,0.1599888,-0.0708425,0.0095807,0.0462266,-0.2636354,-0.118435,0.0444722,-0.000485700000000033,0.00956190000000001
"Ys0...43",-1.5,0,0.2,1,0.3838911,0.320388,0.4459472,0.82449,0.8385963,0.2978312,0.285192,0.4435813,0.4434452,0.8718453,0.8836406,0.3839905,0.3206799,0.4435935,0.8242795,0.8384752,0.0635031,-0.1255592,-0.3785428,-0.0141063,0.0635031,-0.1583893,-0.4284001,-0.0141063,0.0826874000000002,0.0328301,0.0825513000000001,0.8416107,0.5212227,1.3343533,1.21116,0.9242981,0.6039101,0.9883742,0.6073294,0.0126392,-0.1583893,-0.4284001,-0.0117953,0.1311042,0.0328301,0.0633106,-0.1229136,-0.380686,-0.0141956999999999,-0.000220500000000068,-0.00264560000000003
"Ys0...44",-1.5,0,0.2,1.5,0.3611103,0.2997865,0.4042729,0.8139528,0.8251129,0.2748081,0.2639542,0.4005276,0.4000474,0.8584271,0.8762202,0.361393,0.2998616,0.4001749,0.8139865,0.8248507,0.0613238,-0.1044864,-0.4096799,-0.0111601,0.0613238,-0.1365734,-0.4583797,-0.0111601,0.0807867999999999,0.032087,0.0803065999999999,0.8634266,0.5636401,1.2282225,1.1274814,0.9442134,0.6444269,1.0691456,0.6552402,0.0108539,-0.1365734,-0.4583797,-0.0177931,0.1374095,0.032087,0.0615314,-0.1003133,-0.4138116,-0.0108642000000001,-0.00054490000000007,-0.00417309999999999
"Ys0...45",-1.5,0,0.75,-1.5,0.6053675,0.59212,0.8305548,0.8988827,0.7826024,0.6635834,0.6040736,0.8535821,0.8535285,0.9248696,0.700739,0.6052636,0.5921644,0.8535978,0.8989068,0.7826086,0.0132475,-0.2384348,-0.0683279,0.1162803,0.0132475,-0.2495085,-0.0713410999999999,0.1162803,0.0140868999999999,0.0110737,0.0140332999999999,0.9427458,0.8416285,1.0846886,1.0846886,0.9286589,0.8275416,0.3978496,0.3524954,0.0595098000000001,-0.2495085,-0.0713410999999999,0.2241306,-0.1400793,0.0110737,0.0130992,-0.2614334,-0.045309,0.1162982,0.000110099999999891,0.0229985999999999
"Ys0...46",-1.5,0,0.75,-1,0.5460825,0.4998045,0.7318669,0.8819329,0.8377753,0.5426,0.4999371,0.7635941,0.7637373,0.9232741,0.7638352,0.5463014,0.4998659,0.7637005,0.8820568,0.8376534,0.046278,-0.2320624,-0.150066,0.0441576,0.046278,-0.263657,-0.1595368,0.0441576,0.0410654,0.0315946,0.0412085999999999,0.8815286,0.7634615,1.4726792,1.4726792,0.8404632,0.7223961,0.5077816,0.389586,0.0426628999999999,-0.263657,-0.1595368,0.1594389,-0.0704575999999999,0.0315946,0.0464355000000001,-0.2638346,-0.1183563,0.0444034,-0.00034080000000003,0.0317722
"Ys0...47",-1.5,0,0.75,1,0.3840396,0.3206524,0.4515428,0.8243095,0.8383828,0.2980418,0.2852379,0.4436219,0.443393,0.8717019,0.8835746,0.384082,0.3206678,0.44343,0.8242017,0.8384144,0.0633872,-0.1308904,-0.3727667,-0.0140733,0.0633872,-0.158384,-0.4283089,-0.0140733,0.0830358,0.0274936,0.0828068999999999,0.841616,0.5209636,1.3347501,1.2117806,0.9246518,0.6039994,0.9888937,0.6079772,0.0128039,-0.158384,-0.4283089,-0.0118727,0.1311896,0.0274936,0.0634142,-0.1227622,-0.3807717,-0.0142127,-1.07999999999775e-05,-0.00812820000000003
"Ys0...48",-1.5,0,0.75,1.5,0.3611087,0.299711,0.4131486,0.8138985,0.8249259,0.2747729,0.2638888,0.4002519,0.4001963,0.8584624,0.8763026,0.3615003,0.2998686,0.400262,0.8139857,0.8250266,0.0613977,-0.1134376,-0.4007499,-0.0110274,0.0613977,-0.1363631,-0.4582661,-0.0110274,0.0804417000000001,0.0229255,0.0803861,0.8636369,0.5639259,1.2277405,1.1271996,0.9440786,0.6443676,1.0689804,0.6552782,0.0108841,-0.1363631,-0.4582661,-0.0178402000000001,0.1377125,0.0229255,0.0616317,-0.1003934,-0.4137237,-0.0110409,-0.000290899999999983,-0.0130442
"Ys0...49",-1.5,1,-0.75,-1.5,0.6089084,0.5546022,0.8206436,0.888731,0.6041168,0.5941207,0.5157744,0.8197823,0.8198839,0.8933324,0.6369961,0.6088552,0.5547882,0.8199426,0.8887145,0.6040487,0.0543062,-0.2660414,-0.0680874,0.2846142,0.0543062,-0.3040079,-0.0734485,0.2846142,0.0433276,0.0379665,0.0434292000000001,0.9698791,0.8586101,1.3288866,1.3288866,0.9265515,0.8152825,0.5047203,0.4358732,0.0783463,-0.3040079,-0.0734485,0.2563363,0.047667,0.0379665,0.0540670000000001,-0.2651544,-0.0687719,0.2846658,-1.49000000000399e-05,-0.000886999999999971
"Ys0...50",-1.5,1,-0.75,-1,0.6776907,0.5753597,0.6941609,0.8863943,0.6917089,0.5019111,0.4720211,0.7097317,0.7097714,0.8878205,0.7100468,0.6778667,0.5752653,0.7099537,0.8863939,0.6915818,0.102331,-0.1188012,-0.1922334,0.1946854,0.102331,-0.2377106,-0.1780491,0.1946854,0.1047251,0.1189094,0.1047648,0.926676,0.8130703,1.6364944,1.6364944,0.8670145,0.7083452,0.6281933,0.4515704,0.02989,-0.2377106,-0.1780491,0.1777737,0.1941175,0.1189094,0.1026014,-0.1346884,-0.1764402,0.1948121,-0.000303100000000001,0.0158872000000001
"Ys0...51",-1.5,1,-0.75,1,0.7634052,0.6102918,0.3409346,0.8603422,0.852849,0.278278,0.3751616,0.3885236,0.3887623,0.8274388,0.8461702,0.7633582,0.6107334,0.3885449,0.8601873,0.8528765,0.1531134,0.2693572,-0.5194076,0.00749319999999998,0.1531134,-0.013362,-0.4386765,0.00749319999999998,0.2019881,0.2827192,0.2022268,0.986638,0.6236538,1.5273704,1.5273704,1.1886261,0.5783343,1.0960179,0.624438,-0.0968836,-0.013362,-0.4386765,-0.0187314,0.4784484,0.2827192,0.1526248,0.2221885,-0.4716424,0.00731079999999995,7.45000000000884e-05,0.0471687000000001
"Ys0...52",-1.5,1,-0.75,1.5,0.7528871,0.6038317,0.3062134,0.8523167,0.850575,0.2569216,0.367427,0.3534729,0.353685,0.8146283,0.8337011,0.7530067,0.6039485,0.3534911,0.8523357,0.8505921,0.1490554,0.2976183,-0.5461033,0.00174170000000007,0.1490554,0.0139541,-0.4609433,0.00174170000000007,0.1985042,0.2836642,0.1987163,1.0139541,0.5898776,1.4417998,1.4417998,1.2124583,0.6086266,1.1647417,0.66611,-0.1105054,0.0139541,-0.4609433,-0.0190728,0.4790916,0.2836642,0.1490582,0.2504574,-0.4988446,0.00174360000000007,-0.000102500000000005,0.0471609
"Ys0...53",-1.5,1,-0.2,-1.5,0.6089449,0.5550156,0.8196735,0.8886426,0.6041607,0.5942686,0.5157849,0.8197059,0.8196441,0.8933789,0.6369381,0.609056,0.554686,0.8197933,0.8886827,0.6041973,0.0539293,-0.2646579,-0.0689690999999999,0.2844819,0.0539293,-0.303921,-0.0737348,0.2844819,0.0440288000000001,0.0392631,0.0439670000000001,0.970294,0.8589366,1.3290184,1.3290184,0.9262652,0.8149078,0.5049555,0.435957,0.0784837,-0.303921,-0.0737348,0.2564408,0.0474536999999999,0.0392631,0.05437,-0.2651073,-0.0688894000000001,0.2844854,-7.44999999999774e-05,0.000449399999999933
"Ys0...54",-1.5,1,-0.2,-1,0.6782423,0.5753835,0.7050057,0.8864759,0.6918449,0.5015877,0.4720277,0.7099345,0.7100138,0.8881027,0.7097325,0.6780539,0.5751842,0.7100522,0.8864222,0.6915269,0.1028588,-0.1296222,-0.1814702,0.194631,0.1028588,-0.2379068,-0.1780889,0.194631,0.1049033,0.1082846,0.1049826,0.9268144,0.8132903,1.6360756,1.6360756,0.8669965,0.708387,0.6273049,0.4508428,0.02956,-0.2379068,-0.1780889,0.1783702,0.1945422,0.1082846,0.1028697,-0.134868,-0.17637,0.1948953,-0.000129599999999952,0.00524580000000008
"Ys0...55",-1.5,1,-0.2,1,0.7632613,0.6104866,0.3765998,0.8602661,0.8531091,0.2783691,0.3753542,0.3885652,0.3888503,0.8276299,0.8461846,0.7630902,0.6102896,0.3884404,0.8604041,0.8530864,0.1527747,0.2338868,-0.4836663,0.00715700000000008,0.1527747,-0.013211,-0.4387796,0.00715700000000008,0.2022111,0.2470978,0.2024962,0.986789,0.6236976,1.5278388,1.5278388,1.1890001,0.5785135,1.0956238,0.624208,-0.0969851,-0.013211,-0.4387796,-0.0185546999999999,0.4779677,0.2470978,0.1528006,0.2218492,-0.4719637,0.00731769999999998,0.000148400000000048,0.0120376
"Ys0...56",-1.5,1,-0.2,1.5,0.7532106,0.6037372,0.341805,0.8522968,0.8506347,0.2569909,0.3673607,0.3536834,0.353625,0.8147065,0.8339521,0.7528486,0.603696,0.3535987,0.8523807,0.8505805,0.1494734,0.2619322,-0.5104918,0.0016621,0.1494734,0.0136773,-0.4610815,0.0016621,0.1988446,0.2482549,0.1987862,1.0136773,0.5900599,1.4420882,1.4420882,1.2125219,0.6087847,1.1646652,0.6659934,-0.1103698,0.0136773,-0.4610815,-0.0192456,0.4795371,0.2482549,0.1491526,0.2500973,-0.498782,0.00180020000000003,0.000307799999999969,0.0118348999999999
"Ys0...57",-1.5,1,0.2,-1.5,0.6087136,0.5547254,0.8203232,0.8886869,0.6039943,0.593938,0.5154436,0.8197473,0.8199082,0.8932723,0.6368711,0.6090978,0.5549313,0.8198493,0.888532,0.6041882,0.0539881999999999,-0.2655978,-0.0683636999999999,0.2846926,0.0539881999999999,-0.3043037,-0.0733641,0.2846926,0.0437063000000001,0.0387059,0.0438672000000001,0.9703422,0.8590291,1.3296182,1.3296182,0.9266359,0.8153228,0.5048603,0.4360816,0.0784944,-0.3043037,-0.0733641,0.2564012,0.0476524,0.0387059,0.0541665,-0.264918,-0.0686827,0.2843438,-0.000190300000000088,-0.000679800000000008
"Ys0...58",-1.5,1,0.2,-1,0.6776609,0.5751168,0.7159008,0.8864313,0.6916724,0.5017399,0.4721124,0.7100633,0.7101396,0.888092,0.7097821,0.6778402,0.5752183,0.709988,0.8864732,0.6915154,0.1025441,-0.140784,-0.1705305,0.1947589,0.1025441,-0.2379509,-0.1779524,0.1947589,0.1045888,0.0971668999999999,0.1046651,0.9266364,0.8130677,1.6356486,1.6356486,0.8666379,0.7084789,0.6272451,0.4509534,0.0296275,-0.2379509,-0.1779524,0.1783099,0.1940307,0.0971668999999999,0.1026219,-0.1347697,-0.1764852,0.1949578,-0.000336299999999956,-0.00601430000000003
"Ys0...59",-1.5,1,0.2,1,0.762878,0.610378,0.399864,0.860352,0.8530413,0.2783359,0.3751855,0.3885024,0.3883448,0.8275662,0.8463726,0.7632459,0.610461,0.3884766,0.8603939,0.8530236,0.1525,0.210514,-0.460488,0.0073107,0.1525,-0.0133169,-0.4392214,0.0073107,0.2025643,0.2238309,0.2024067,0.9866831,0.6236949,1.5273758,1.5273758,1.1892474,0.5788694,1.0961708,0.6241636,-0.0968496,-0.0133169,-0.4392214,-0.0188064,0.4778734,0.2238309,0.1527849,0.2219844,-0.4719173,0.00737030000000005,-0.000385600000000097,-0.0114704
"Ys0...60",-1.5,1,0.2,1.5,0.7530604,0.6038119,0.3643546,0.852365,0.8506492,0.2567588,0.3672093,0.3537052,0.3532961,0.8146996,0.833893,0.7532527,0.6037258,0.3534136,0.8525055,0.8507017,0.1492485,0.2394573,-0.4880104,0.00171580000000005,0.1492485,0.0135041,-0.4614035,0.00171580000000005,0.1993463,0.2259532,0.1989372,1.0135041,0.5903078,1.441829,1.441829,1.2128504,0.6090385,1.1649397,0.6658708,-0.1104505,0.0135041,-0.4614035,-0.0191934,0.4795454,0.2259532,0.1495269,0.2503122,-0.4990919,0.00180380000000002,-0.000139800000000023,-0.0108549
"Ys0...61",-1.5,1,0.75,-1.5,0.6088422,0.5548501,0.8224876,0.8886884,0.6040291,0.5939461,0.5155468,0.8198208,0.8196263,0.8932509,0.6368396,0.6089877,0.5546951,0.8196103,0.8887723,0.6042034,0.0539921,-0.2676375,-0.0662008000000001,0.2846593,0.0539921,-0.304274,-0.0736245999999999,0.2846593,0.0440602999999999,0.0366365000000001,0.0438658,0.9704357,0.8591241,1.3292648,1.3292648,0.9263754,0.8150638,0.5051835,0.4361214,0.0783993000000001,-0.304274,-0.0736245999999999,0.2564113,0.0477065999999999,0.0366365000000001,0.0542926,-0.2649152,-0.0691619999999999,0.2845689,2.879999999994e-05,-0.00272229999999996
"Ys0...62",-1.5,1,0.75,-1,0.6777103,0.5753485,0.733473,0.8864781,0.6915953,0.5018318,0.4718426,0.709957,0.7101006,0.8879312,0.7098022,0.6778703,0.5753644,0.7098796,0.8864036,0.691679,0.1023618,-0.1581245,-0.1530051,0.1948828,0.1023618,-0.2381144,-0.1778306,0.1948828,0.1048154,0.0799898999999999,0.104959,0.9269848,0.8134629,1.6364008,1.6364008,0.866701,0.7086475,0.6275589,0.4511814,0.0299892,-0.2381144,-0.1778306,0.178129,0.1940854,0.0799898999999999,0.1025059,-0.1345152,-0.176524,0.1947246,-7.63000000000291e-05,-0.0236092999999999
"Ys0...63",-1.5,1,0.75,1,0.7630384,0.6103567,0.4262104,0.8604133,0.8529883,0.2781395,0.3754512,0.3886409,0.3884284,0.8275917,0.8461683,0.7629915,0.6102662,0.3882983,0.8603865,0.8529013,0.1526817,0.1841463,-0.4342029,0.00742500000000001,0.1526817,-0.0131897,-0.4391633,0.00742500000000001,0.2022964,0.197336,0.2020839,0.9868103,0.6235464,1.5281842,1.5281842,1.1891067,0.57875,1.0959749,0.62399,-0.0973117,-0.0131897,-0.4391633,-0.0185765999999999,0.4780789,0.197336,0.1527253,0.2219679,-0.4720882,0.00748520000000008,-4.01000000000984e-05,-0.0378216
"Ys0...64",-1.5,1,0.75,1.5,0.7530434,0.6034241,0.3870314,0.8523936,0.8507176,0.2567123,0.3674357,0.3535316,0.3535163,0.8145193,0.8338136,0.753101,0.603646,0.3533234,0.8523302,0.8506885,0.1496193,0.2163927,-0.4653622,0.00167600000000001,0.1496193,0.0139041,-0.461003,0.00167600000000001,0.1981294,0.2024886,0.1981141,1.0139041,0.58952,1.4419346,1.4419346,1.2120335,0.6086094,1.1650515,0.6661742,-0.1107234,0.0139041,-0.461003,-0.0192943000000001,0.4794271,0.2024886,0.149455,0.2503226,-0.4990068,0.00164170000000008,-8.66999999999951e-05,-0.0339299
"Ys0...65",-1.5,1.5,-0.75,-1.5,0.6180621,0.5595781,0.7898284,0.8828751,0.5493763,0.5697603,0.4998729,0.8029242,0.8029805,0.8742516,0.6239272,0.6182001,0.5597622,0.8030205,0.8828242,0.5491102,0.058484,-0.2302503,-0.0930467,0.3334988,0.058484,-0.3030513,-0.0712711,0.3334988,0.0510253999999999,0.072801,0.0510816999999999,0.9797543,0.8626294,1.3944058,1.3944058,0.9287289,0.811604,0.5656412,0.4857466,0.0698874,-0.3030513,-0.0712711,0.2503244,0.1228527,0.072801,0.0584379,-0.2432583,-0.0798036999999999,0.333714,-0.000404100000000129,0.013008
"Ys0...66",-1.5,1.5,-0.75,-1,0.728221,0.6482349,0.6511318,0.890899,0.6399772,0.505607,0.4999547,0.6932136,0.6931306,0.8666253,0.6932017,0.7285309,0.6482392,0.6931176,0.8910572,0.639803,0.0799861000000001,-0.00289690000000009,-0.2397672,0.2509218,0.0799861000000001,-0.1932589,-0.1734947,0.2509218,0.1240895,0.190362,0.1240065,0.9505948,0.8414938,1.6136634,1.6136634,0.9308306,0.7174043,0.6827198,0.4849514,0.00565230000000005,-0.1932589,-0.1734947,0.1734236,0.2758385,0.190362,0.0802917,-0.0448784,-0.1979396,0.2512542,-0.000484099999999987,0.0419814999999999
"Ys0...67",-1.5,1.5,-0.75,1,0.8602275,0.7867464,0.3163377,0.8951317,0.8657071,0.3568028,0.5001515,0.3981847,0.3982907,0.8041738,0.8267777,0.8601513,0.7867784,0.397975,0.8952497,0.8656616,0.0734811000000001,0.4704087,-0.578794,0.0294246,0.0734811000000001,0.1019668,-0.4058831,0.0294246,0.195531,0.3684419,0.195637,1.1019668,0.6847796,1.5097745,1.3245404,1.2974978,0.5107514,1.09823,0.601389,-0.1433487,0.1019668,-0.4058831,-0.0226038999999999,0.4644953,0.3684419,0.0733729,0.3888034,-0.4972747,0.0295881,3.07000000001612e-05,0.0816053
"Ys0...68",-1.5,1.5,-0.75,1.5,0.856546,0.7905764,0.2850991,0.8919716,0.8728025,0.3451181,0.5001423,0.3674155,0.3674548,0.7916573,0.8129414,0.8566325,0.7906646,0.367457,0.8921145,0.8726778,0.0659696000000001,0.5054773,-0.6068725,0.0191690999999999,0.0659696000000001,0.1327268,-0.4242025,0.0191690999999999,0.1900805,0.3727505,0.1901198,1.1327268,0.6578496,1.4443969,1.2861204,1.3228073,0.5322309,1.157259,0.6327422,-0.1550242,0.1327268,-0.4242025,-0.0212841,0.4515668,0.3727505,0.0659679,0.4232076,-0.5246575,0.0194367000000001,-0.000211200000000078,0.0822696999999998
"Ys0...69",-1.5,1.5,-0.2,-1.5,0.6180684,0.5598519,0.7991049,0.8829252,0.5493461,0.5698269,0.5000365,0.803006,0.8030396,0.8742509,0.6238691,0.6179177,0.5597092,0.8030716,0.8830257,0.5491735,0.0582165,-0.239253,-0.0838203,0.3335791,0.0582165,-0.3029695,-0.0712113000000001,0.3335791,0.0511075000000001,0.0637165,0.0511411000000001,0.9798962,0.8628214,1.393915,1.393915,0.9287887,0.8117139,0.5655334,0.4856478,0.0697904,-0.3029695,-0.0712113000000001,0.2503818,0.1227645,0.0637165,0.0582085,-0.2433624,-0.0799541,0.3338522,-2.19000000000191e-05,0.00410939999999993
"Ys0...70",-1.5,1.5,-0.2,-1,0.7282927,0.6477812,0.6808941,0.8909383,0.6400025,0.505771,0.5000233,0.6933078,0.6931615,0.8668156,0.6931479,0.7283069,0.6482181,0.6929663,0.8909599,0.6396533,0.0805115000000001,-0.0331129,-0.2100442,0.2509358,0.0805115000000001,-0.1932845,-0.1736541,0.2509358,0.1237815,0.1601716,0.1236352,0.9501274,0.8410657,1.6133378,1.6133378,0.930497,0.7172842,0.682269,0.4844922,0.00574770000000002,-0.1932845,-0.1736541,0.1736677,0.2756671,0.1601716,0.0800888,-0.0447482,-0.1979936,0.2513066,-0.000363400000000014,0.0116353
"Ys0...71",-1.5,1.5,-0.2,1,0.8601439,0.7867478,0.3776638,0.8951105,0.8655985,0.3567016,0.5002385,0.3979454,0.3983085,0.8042341,0.8269457,0.8602041,0.7868379,0.398098,0.8951517,0.8655663,0.0733961,0.409084,-0.5174467,0.029512,0.0733961,0.1022931,-0.4059256,0.029512,0.1952698,0.3067909,0.1956329,1.1022931,0.6844547,1.5093815,1.3242113,1.2975629,0.5108151,1.0981128,0.6013108,-0.1435369,0.1022931,-0.4059256,-0.0227116000000001,0.4647895,0.3067909,0.0733662,0.3887399,-0.4970537,0.0295854,-9.24000000001035e-05,0.0203441
"Ys0...72",-1.5,1.5,-0.2,1.5,0.8567482,0.7906343,0.3472433,0.8921163,0.8727583,0.3451838,0.4997448,0.3673089,0.3675539,0.7918433,0.8130168,0.8565666,0.790543,0.3673271,0.8921165,0.8726923,0.0661138999999999,0.443391,-0.544873,0.019358,0.0661138999999999,0.1324359,-0.4242894,0.019358,0.1903715,0.3109551,0.1906165,1.1324359,0.6581984,1.4437283,1.2862955,1.3228074,0.5321731,1.1566432,0.6320808,-0.154561,0.1324359,-0.4242894,-0.0211735,0.4518229,0.3109551,0.0660236,0.4232159,-0.5247894,0.0194242,0.000115599999999993,0.0201751000000001
"Ys0...73",-1.5,1.5,0.2,-1.5,0.6179402,0.5594487,0.8072828,0.8828579,0.5492574,0.5696385,0.5000013,0.8030203,0.8029229,0.8744283,0.6238885,0.6180014,0.5596789,0.8030259,0.8828538,0.5492406,0.0584915,-0.2478341,-0.0755751,0.3336005,0.0584915,-0.303019,-0.0715054000000001,0.3336005,0.0511152000000001,0.0551849000000001,0.0510178000000001,0.9796098,0.8624677,1.3939568,1.3939568,0.9284946,0.8113525,0.5653626,0.4854276,0.0696372000000001,-0.303019,-0.0715054000000001,0.2505398,0.1229328,0.0551849000000001,0.0583225000000001,-0.243347,-0.0798279000000001,0.3336132,-7.80000000000225e-05,-0.00448709999999997
"Ys0...74",-1.5,1.5,0.2,-1,0.728181,0.6479968,0.7063464,0.8909045,0.6397089,0.5056903,0.5000224,0.693141,0.6929667,0.8665274,0.6931823,0.7282425,0.6481785,0.6930554,0.8909003,0.6395426,0.0801841999999999,-0.0583496,-0.1845581,0.2511956,0.0801841999999999,-0.1931186,-0.1735607,0.2511956,0.1237716,0.134769,0.1235973,0.9502109,0.8411154,1.6136732,1.6136732,0.930653,0.7173438,0.683074,0.4851362,0.00566790000000006,-0.1931186,-0.1735607,0.1733451,0.2759641,0.134769,0.080064,-0.0448769,-0.1978449,0.2513577,-0.000227800000000111,-0.0134727
"Ys0...75",-1.5,1.5,0.2,1,0.8599742,0.7865586,0.4172421,0.8951828,0.8657798,0.3565995,0.5000571,0.398313,0.3978277,0.804197,0.8269994,0.8600602,0.7866693,0.3980358,0.8951551,0.8654115,0.0734156,0.3693165,-0.4779407,0.029403,0.0734156,0.1017441,-0.4063693,0.029403,0.196001,0.2675724,0.1955157,1.1017441,0.6848145,1.5101245,1.3251387,1.2977451,0.5111865,1.0985955,0.6012404,-0.1434576,0.1017441,-0.4063693,-0.0228024,0.4645943,0.2675724,0.0733909,0.3886335,-0.4971193,0.0297436,-0.000454300000000019,-0.019317
"Ys0...76",-1.5,1.5,0.2,1.5,0.8564327,0.7904253,0.3856017,0.8921628,0.872667,0.3448254,0.5002904,0.3674858,0.3670877,0.7919015,0.8130517,0.856729,0.7906482,0.3673288,0.8922493,0.8727413,0.0660074,0.4048236,-0.5065611,0.0194958000000001,0.0660074,0.1328046,-0.4248138,0.0194958000000001,0.1902717,0.272019,0.1898736,1.1328046,0.6576207,1.4448367,1.2863448,1.3230763,0.532651,1.1569465,0.6318714,-0.155465,0.1328046,-0.4248138,-0.0211502,0.451992,0.272019,0.0660807999999999,0.4233194,-0.5249205,0.019508,-0.000221999999999833,-0.0184958
"Ys0...77",-1.5,1.5,0.75,-1.5,0.6179274,0.5595149,0.8204896,0.8828813,0.5491897,0.5697735,0.499973,0.8030789,0.8028074,0.874333,0.6238292,0.618042,0.5594835,0.8029211,0.8829774,0.5493201,0.0584125,-0.2609747,-0.0623916999999999,0.3336916,0.0584125,-0.3031059,-0.0715256000000001,0.3336916,0.0512651000000002,0.0421312,0.0509936000000001,0.9797395,0.8626208,1.3938962,1.3938962,0.9284744,0.8113557,0.5656453,0.4855714,0.0698005,-0.3031059,-0.0715256000000001,0.2505038,0.1227934,0.0421312,0.0585585,-0.2434376,-0.0800563,0.3336573,1.58000000000103e-05,-0.0175371
